word,sent_num,pos
stupid,8965,JJ
regardlessness,8965,NN
now,8965,RB
?,8965,.
'',8965,''
Hear,8966,NNP
an,8966,DT
illustration,8966,NN
",",8966,","
reader,8966,NN
.,8966,.
A,8967,DT
lover,8967,NN
finds,8967,VBZ
his,8967,PRP$
mistress,8967,JJ
asleep,8967,NN
on,8967,IN
a,8967,DT
mossy,8967,JJ
bank,8967,NN
;,8967,:
he,8967,PRP
wishes,8967,VBZ
to,8967,TO
catch,8967,VB
a,8967,DT
glimpse,8967,NN
of,8967,IN
her,8967,PRP$
fair,8967,JJ
face,8967,NN
without,8967,IN
waking,8967,VBG
her,8967,PRP$
.,8967,.
He,8968,PRP
steals,8968,VBZ
softly,8968,RB
over,8968,IN
the,8968,DT
grass,8968,NN
",",8968,","
careful,8968,JJ
to,8968,TO
make,8968,VB
no,8968,DT
sound,8968,NN
;,8968,:
he,8968,PRP
pauses,8968,VBZ
--,8968,:
fancying,8968,VBG
she,8968,PRP
has,8968,VBZ
stirred,8968,VBN
:,8968,:
he,8968,PRP
withdraws,8968,VBZ
:,8968,:
not,8968,RB
for,8968,IN
worlds,8968,NNS
would,8968,MD
he,8968,PRP
be,8968,VB
seen,8968,VBN
.,8968,.
All,8969,DT
is,8969,VBZ
still,8969,RB
:,8969,:
he,8969,PRP
again,8969,RB
advances,8969,NNS
:,8969,:
he,8969,PRP
bends,8969,VBZ
above,8969,IN
her,8969,PRP$
;,8969,:
a,8969,DT
light,8969,JJ
veil,8969,NN
rests,8969,NNS
on,8969,IN
her,8969,PRP$
features,8969,NNS
:,8969,:
he,8969,PRP
lifts,8969,VBZ
it,8969,PRP
",",8969,","
bends,8969,VBZ
lower,8969,JJR
;,8969,:
now,8969,RB
his,8969,PRP$
eyes,8969,NNS
anticipate,8969,VBP
the,8969,DT
vision,8969,NN
of,8969,IN
beauty,8969,NN
--,8969,:
warm,8969,JJ
",",8969,","
and,8969,CC
blooming,8969,NN
",",8969,","
and,8969,CC
lovely,8969,RB
",",8969,","
in,8969,IN
rest,8969,NN
.,8969,.
How,8970,WRB
hurried,8970,VBN
was,8970,VBD
their,8970,PRP$
first,8970,JJ
glance,8970,NN
!,8970,.
But,8971,CC
how,8971,WRB
they,8971,PRP
fix,8971,VBP
!,8971,.
How,8972,WRB
he,8972,PRP
starts,8972,VBZ
!,8972,.
How,8973,WRB
he,8973,PRP
suddenly,8973,RB
and,8973,CC
vehemently,8973,RB
clasps,8973,VBN
in,8973,IN
both,8973,DT
arms,8973,NNS
the,8973,DT
form,8973,NN
he,8973,PRP
dared,8973,VBD
not,8973,RB
",",8973,","
a,8973,DT
moment,8973,NN
since,8973,IN
",",8973,","
touch,8973,NN
with,8973,IN
his,8973,PRP$
finger,8973,NN
!,8973,.
How,8974,WRB
he,8974,PRP
calls,8974,VBZ
aloud,8974,RP
a,8974,DT
name,8974,NN
",",8974,","
and,8974,CC
drops,8974,VBZ
his,8974,PRP$
burden,8974,NN
",",8974,","
and,8974,CC
gazes,8974,VBZ
on,8974,IN
it,8974,PRP
wildly,8974,RB
!,8974,.
He,8975,PRP
thus,8975,RB
grasps,8975,NN
and,8975,CC
cries,8975,NNS
",",8975,","
and,8975,CC
gazes,8975,NNS
",",8975,","
because,8975,IN
he,8975,PRP
no,8975,RB
longer,8975,RBR
fears,8975,NNS
to,8975,TO
waken,8975,VB
by,8975,IN
any,8975,DT
sound,8975,NN
he,8975,PRP
can,8975,MD
utter,8975,VB
--,8975,:
by,8975,IN
any,8975,DT
movement,8975,NN
he,8975,PRP
can,8975,MD
make,8975,VB
.,8975,.
He,8976,PRP
thought,8976,VBD
his,8976,PRP$
love,8976,NN
slept,8976,VBD
sweetly,8976,RB
:,8976,:
he,8976,PRP
finds,8976,VBZ
she,8976,PRP
is,8976,VBZ
stone,8976,JJ
dead,8976,JJ
.,8976,.
I,8977,PRP
looked,8977,VBD
with,8977,IN
timorous,8977,JJ
joy,8977,NN
towards,8977,IN
a,8977,DT
stately,8977,JJ
house,8977,NN
:,8977,:
I,8977,PRP
saw,8977,VBD
a,8977,DT
blackened,8977,JJ
ruin,8977,NN
.,8977,.
No,8978,DT
need,8978,NN
to,8978,TO
cower,8978,VB
behind,8978,IN
a,8978,DT
gate-post,8978,NN
",",8978,","
indeed,8978,RB
!,8978,.
--,8978,:
to,8978,TO
peep,8978,VB
up,8978,RP
at,8978,IN
chamber,8978,NN
lattices,8978,NNS
",",8978,","
fearing,8978,VBG
life,8978,NN
was,8978,VBD
astir,8978,VBN
behind,8978,IN
them,8978,PRP
!,8978,.
No,8979,DT
need,8979,NN
to,8979,TO
listen,8979,VB
for,8979,IN
doors,8979,NNS
opening,8979,VBG
--,8979,:
to,8979,TO
fancy,8979,JJ
steps,8979,NNS
on,8979,IN
the,8979,DT
pavement,8979,NN
or,8979,CC
the,8979,DT
gravel-walk,8979,NN
!,8979,.
The,8980,DT
lawn,8980,NN
",",8980,","
the,8980,DT
grounds,8980,NNS
were,8980,VBD
trodden,8980,JJ
and,8980,CC
waste,8980,NN
:,8980,:
the,8980,DT
portal,8980,NN
yawned,8980,VBD
void,8980,NN
.,8980,.
The,8981,DT
front,8981,NN
was,8981,VBD
",",8981,","
as,8981,IN
I,8981,PRP
had,8981,VBD
once,8981,RB
seen,8981,VBN
it,8981,PRP
in,8981,IN
a,8981,DT
dream,8981,NN
",",8981,","
but,8981,CC
a,8981,DT
well-like,8981,JJ
wall,8981,NN
",",8981,","
very,8981,RB
high,8981,JJ
and,8981,CC
very,8981,RB
fragile-looking,8981,JJ
",",8981,","
perforated,8981,VBN
with,8981,IN
paneless,8981,JJ
windows,8981,NNS
:,8981,:
no,8981,DT
roof,8981,NN
",",8981,","
no,8981,DT
battlements,8981,NNS
",",8981,","
no,8981,DT
chimneys,8981,NNS
--,8981,:
all,8981,DT
had,8981,VBD
crashed,8981,VBN
in,8981,IN
.,8981,.
And,8982,CC
there,8982,EX
was,8982,VBD
the,8982,DT
silence,8982,NN
of,8982,IN
death,8982,NN
about,8982,IN
it,8982,PRP
:,8982,:
the,8982,DT
solitude,8982,NN
of,8982,IN
a,8982,DT
lonesome,8982,JJ
wild,8982,NN
.,8982,.
No,8983,DT
wonder,8983,NN
that,8983,IN
letters,8983,NNS
addressed,8983,VBD
to,8983,TO
people,8983,NNS
here,8983,RB
had,8983,VBD
never,8983,RB
received,8983,VBN
an,8983,DT
answer,8983,NN
:,8983,:
as,8983,RB
well,8983,RB
despatch,8983,VB
epistles,8983,NNS
to,8983,TO
a,8983,DT
vault,8983,NN
in,8983,IN
a,8983,DT
church,8983,NN
aisle,8983,NN
.,8983,.
The,8984,DT
grim,8984,JJ
blackness,8984,NN
of,8984,IN
the,8984,DT
stones,8984,NNS
told,8984,VBN
by,8984,IN
what,8984,WP
fate,8984,VB
the,8984,DT
Hall,8984,NNP
had,8984,VBD
fallen,8984,VBN
--,8984,:
by,8984,IN
conflagration,8984,NN
:,8984,:
but,8984,CC
how,8984,WRB
kindled,8984,VBN
?,8984,.
What,8985,WP
story,8985,NN
belonged,8985,VBD
to,8985,TO
this,8985,DT
disaster,8985,NN
?,8985,.
What,8986,WP
loss,8986,NN
",",8986,","
besides,8986,IN
mortar,8986,NN
and,8986,CC
marble,8986,JJ
and,8986,CC
wood-work,8986,NN
had,8986,VBD
followed,8986,VBN
upon,8986,IN
it,8986,PRP
?,8986,.
Had,8987,NNP
life,8987,NN
been,8987,VBN
wrecked,8987,VBN
as,8987,RB
well,8987,RB
as,8987,IN
property,8987,NN
?,8987,.
If,8988,IN
so,8988,RB
",",8988,","
whose,8988,WP$
?,8988,.
Dreadful,8989,JJ
question,8989,NN
:,8989,:
there,8989,EX
was,8989,VBD
no,8989,DT
one,8989,NN
here,8989,RB
to,8989,TO
answer,8989,VB
it,8989,PRP
--,8989,:
not,8989,RB
even,8989,RB
dumb,8989,JJ
sign,8989,NN
",",8989,","
mute,8989,NN
token,8989,NN
.,8989,.
In,8990,IN
wandering,8990,VBG
round,8990,NN
the,8990,DT
shattered,8990,JJ
walls,8990,NNS
and,8990,CC
through,8990,IN
the,8990,DT
devastated,8990,JJ
interior,8990,NN
",",8990,","
I,8990,PRP
gathered,8990,VBD
evidence,8990,NN
that,8990,IN
the,8990,DT
calamity,8990,NN
was,8990,VBD
not,8990,RB
of,8990,IN
late,8990,JJ
occurrence,8990,NN
.,8990,.
Winter,8991,NN
snows,8991,NNS
",",8991,","
I,8991,PRP
thought,8991,VBD
",",8991,","
had,8991,VBD
drifted,8991,VBN
through,8991,IN
that,8991,DT
void,8991,JJ
arch,8991,NN
",",8991,","
winter,8991,NN
rains,8991,NNS
beaten,8991,VBN
in,8991,IN
at,8991,IN
those,8991,DT
hollow,8991,JJ
casements,8991,NNS
;,8991,:
for,8991,IN
",",8991,","
amidst,8991,PDT
the,8991,DT
drenched,8991,JJ
piles,8991,NNS
of,8991,IN
rubbish,8991,JJ
",",8991,","
spring,8991,NN
had,8991,VBD
cherished,8991,VBN
vegetation,8991,NN
:,8991,:
grass,8991,NN
and,8991,CC
weed,8991,NN
grew,8991,VBD
here,8991,RB
and,8991,CC
there,8991,RB
between,8991,IN
the,8991,DT
stones,8991,NNS
and,8991,CC
fallen,8991,VBN
rafters,8991,NNS
.,8991,.
And,8992,CC
oh,8992,UH
!,8992,.
where,8993,WRB
meantime,8993,NN
was,8993,VBD
the,8993,DT
hapless,8993,NN
owner,8993,NN
of,8993,IN
this,8993,DT
wreck,8993,NN
?,8993,.
In,8994,IN
what,8994,WP
land,8994,NN
?,8994,.
Under,8995,IN
what,8995,WP
auspices,8995,NNS
?,8995,.
My,8996,PRP$
eye,8996,NN
involuntarily,8996,RB
wandered,8996,VBD
to,8996,TO
the,8996,DT
grey,8996,NN
church,8996,NN
tower,8996,NN
near,8996,IN
the,8996,DT
gates,8996,NNS
",",8996,","
and,8996,CC
I,8996,PRP
asked,8996,VBD
",",8996,","
``,8996,``
Is,8996,VBZ
he,8996,PRP
with,8996,IN
Damer,8996,NNP
de,8996,FW
Rochester,8996,NNP
",",8996,","
sharing,8996,VBG
the,8996,DT
shelter,8996,NN
of,8996,IN
his,8996,PRP$
narrow,8996,JJ
marble,8996,JJ
house,8996,NN
?,8996,.
'',8996,''
Some,8997,DT
answer,8997,NN
must,8997,MD
be,8997,VB
had,8997,VBN
to,8997,TO
these,8997,DT
questions,8997,NNS
.,8997,.
I,8998,PRP
could,8998,MD
find,8998,VB
it,8998,PRP
nowhere,8998,RB
but,8998,CC
at,8998,IN
the,8998,DT
inn,8998,NN
",",8998,","
and,8998,CC
thither,8998,RB
",",8998,","
ere,8998,RB
long,8998,RB
",",8998,","
I,8998,PRP
returned,8998,VBD
.,8998,.
The,8999,DT
host,8999,NN
himself,8999,PRP
brought,8999,VBD
my,8999,PRP$
breakfast,8999,NN
into,8999,IN
the,8999,DT
parlour,8999,NN
.,8999,.
I,9000,PRP
requested,9000,VBD
him,9000,PRP
to,9000,TO
shut,9000,VB
the,9000,DT
door,9000,NN
and,9000,CC
sit,9000,VB
down,9000,RP
:,9000,:
I,9000,PRP
had,9000,VBD
some,9000,DT
questions,9000,NNS
to,9000,TO
ask,9000,VB
him,9000,PRP
.,9000,.
But,9001,CC
when,9001,WRB
he,9001,PRP
complied,9001,VBD
",",9001,","
I,9001,PRP
scarcely,9001,RB
knew,9001,VBD
how,9001,WRB
to,9001,TO
begin,9001,VB
;,9001,:
such,9001,JJ
horror,9001,NN
had,9001,VBD
I,9001,PRP
of,9001,IN
the,9001,DT
possible,9001,JJ
answers,9001,NNS
.,9001,.
And,9002,CC
yet,9002,RB
the,9002,DT
spectacle,9002,NN
of,9002,IN
desolation,9002,NN
I,9002,PRP
had,9002,VBD
just,9002,RB
left,9002,VBN
prepared,9002,JJ
me,9002,PRP
in,9002,IN
a,9002,DT
measure,9002,NN
for,9002,IN
a,9002,DT
tale,9002,NN
of,9002,IN
misery,9002,NN
.,9002,.
The,9003,DT
host,9003,NN
was,9003,VBD
a,9003,DT
respectable-looking,9003,JJ
",",9003,","
middle-aged,9003,JJ
man,9003,NN
.,9003,.
``,9004,``
You,9004,PRP
know,9004,VBP
Thornfield,9004,NNP
Hall,9004,NNP
",",9004,","
of,9004,IN
course,9004,NN
?,9004,.
'',9004,''
I,9005,PRP
managed,9005,VBD
to,9005,TO
say,9005,VB
at,9005,IN
last,9005,JJ
.,9005,.
``,9006,``
Yes,9006,UH
",",9006,","
ma'am,9006,FW
;,9006,:
I,9006,PRP
lived,9006,VBD
there,9006,EX
once,9006,RB
.,9006,.
'',9006,''
``,9007,``
Did,9007,NNP
you,9007,PRP
?,9007,.
'',9007,''
Not,9008,RB
in,9008,IN
my,9008,PRP$
time,9008,NN
",",9008,","
I,9008,PRP
thought,9008,VBD
:,9008,:
you,9008,PRP
are,9008,VBP
a,9008,DT
stranger,9008,NN
to,9008,TO
me,9008,PRP
.,9008,.
``,9009,``
I,9009,PRP
was,9009,VBD
the,9009,DT
late,9009,JJ
Mr.,9009,NNP
Rochester,9009,NNP
's,9009,POS
butler,9009,NN
",",9009,","
'',9009,''
he,9009,PRP
added,9009,VBD
.,9009,.
The,9010,DT
late,9010,JJ
!,9010,.
I,9011,PRP
seem,9011,VBP
to,9011,TO
have,9011,VB
received,9011,VBN
",",9011,","
with,9011,IN
full,9011,JJ
force,9011,NN
",",9011,","
the,9011,DT
blow,9011,NN
I,9011,PRP
had,9011,VBD
been,9011,VBN
trying,9011,VBG
to,9011,TO
evade,9011,VB
.,9011,.
``,9012,``
The,9012,DT
late,9012,JJ
!,9012,.
'',9012,''
I,9013,PRP
gasped,9013,VBD
.,9013,.
``,9014,``
Is,9014,VBZ
he,9014,PRP
dead,9014,JJ
?,9014,.
'',9014,''
``,9015,``
I,9015,PRP
mean,9015,VBP
the,9015,DT
present,9015,JJ
gentleman,9015,NN
",",9015,","
Mr.,9015,NNP
Edward,9015,NNP
's,9015,POS
father,9015,NN
",",9015,","
'',9015,''
he,9015,PRP
explained,9015,VBD
.,9015,.
I,9016,PRP
breathed,9016,VBD
again,9016,RB
:,9016,:
my,9016,PRP$
blood,9016,NN
resumed,9016,VBD
its,9016,PRP$
flow,9016,NN
.,9016,.
Fully,9017,RB
assured,9017,VBN
by,9017,IN
these,9017,DT
words,9017,NNS
that,9017,IN
Mr.,9017,NNP
Edward,9017,NNP
--,9017,:
_my_,9017,VBD
Mr.,9017,NNP
Rochester,9017,NNP
(,9017,(
God,9017,NNP
bless,9017,VBZ
him,9017,PRP
",",9017,","
wherever,9017,RB
he,9017,PRP
was,9017,VBD
!,9017,.
),9017,)
--,9018,:
was,9018,VBD
at,9018,IN
least,9018,JJS
alive,9018,JJ
:,9018,:
was,9018,VBD
",",9018,","
in,9018,IN
short,9018,JJ
",",9018,","
``,9018,``
the,9018,DT
present,9018,JJ
gentleman,9018,NN
.,9018,.
'',9018,''
Gladdening,9019,VBG
words,9019,NNS
!,9019,.
It,9020,PRP
seemed,9020,VBD
I,9020,PRP
could,9020,MD
hear,9020,VB
all,9020,PDT
that,9020,DT
was,9020,VBD
to,9020,TO
come,9020,VB
--,9020,:
whatever,9020,IN
the,9020,DT
disclosures,9020,NNS
might,9020,MD
be,9020,VB
--,9020,:
with,9020,IN
comparative,9020,JJ
tranquillity,9020,NN
.,9020,.
Since,9021,IN
he,9021,PRP
was,9021,VBD
not,9021,RB
in,9021,IN
the,9021,DT
grave,9021,NN
",",9021,","
I,9021,PRP
could,9021,MD
bear,9021,VB
",",9021,","
I,9021,PRP
thought,9021,VBD
",",9021,","
to,9021,TO
learn,9021,VB
that,9021,IN
he,9021,PRP
was,9021,VBD
at,9021,IN
the,9021,DT
Antipodes,9021,NNP
.,9021,.
``,9022,``
Is,9022,VBZ
Mr.,9022,NNP
Rochester,9022,NNP
living,9022,VBG
at,9022,IN
Thornfield,9022,NNP
Hall,9022,NNP
now,9022,RB
?,9022,.
'',9022,''
I,9023,PRP
asked,9023,VBD
",",9023,","
knowing,9023,VBG
",",9023,","
of,9023,IN
course,9023,NN
",",9023,","
what,9023,WP
the,9023,DT
answer,9023,NN
would,9023,MD
be,9023,VB
",",9023,","
but,9023,CC
yet,9023,RB
desirous,9023,JJ
of,9023,IN
deferring,9023,VBG
the,9023,DT
direct,9023,JJ
question,9023,NN
as,9023,IN
to,9023,TO
where,9023,WRB
he,9023,PRP
really,9023,RB
was,9023,VBD
.,9023,.
``,9024,``
No,9024,DT
",",9024,","
ma'am,9024,FW
--,9024,:
oh,9024,UH
",",9024,","
no,9024,DT
!,9024,.
No,9025,DT
one,9025,NN
is,9025,VBZ
living,9025,VBG
there,9025,RB
.,9025,.
I,9026,PRP
suppose,9026,VBP
you,9026,PRP
are,9026,VBP
a,9026,DT
stranger,9026,NN
in,9026,IN
these,9026,DT
parts,9026,NNS
",",9026,","
or,9026,CC
you,9026,PRP
would,9026,MD
have,9026,VB
heard,9026,VBN
what,9026,WP
happened,9026,VBD
last,9026,JJ
autumn,9026,NN
",",9026,","
--,9026,:
Thornfield,9026,NNP
Hall,9026,NNP
is,9026,VBZ
quite,9026,RB
a,9026,DT
ruin,9026,NN
:,9026,:
it,9026,PRP
was,9026,VBD
burnt,9026,VBN
down,9026,RB
just,9026,RB
about,9026,IN
harvest-time,9026,NN
.,9026,.
A,9027,DT
dreadful,9027,JJ
calamity,9027,NN
!,9027,.
such,9028,JJ
an,9028,DT
immense,9028,JJ
quantity,9028,NN
of,9028,IN
valuable,9028,JJ
property,9028,NN
destroyed,9028,NN
:,9028,:
hardly,9028,RB
any,9028,DT
of,9028,IN
the,9028,DT
furniture,9028,NN
could,9028,MD
be,9028,VB
saved,9028,VBN
.,9028,.
The,9029,DT
fire,9029,NN
broke,9029,VBD
out,9029,RP
at,9029,IN
dead,9029,JJ
of,9029,IN
night,9029,NN
",",9029,","
and,9029,CC
before,9029,IN
the,9029,DT
engines,9029,NNS
arrived,9029,VBD
from,9029,IN
Millcote,9029,NNP
",",9029,","
the,9029,DT
building,9029,NN
was,9029,VBD
one,9029,CD
mass,9029,NN
of,9029,IN
flame,9029,NN
.,9029,.
It,9030,PRP
was,9030,VBD
a,9030,DT
terrible,9030,JJ
spectacle,9030,NN
:,9030,:
I,9030,PRP
witnessed,9030,VBD
it,9030,PRP
myself,9030,PRP
.,9030,.
'',9030,''
``,9031,``
At,9031,IN
dead,9031,NN
of,9031,IN
night,9031,NN
!,9031,.
'',9031,''
I,9032,PRP
muttered,9032,VBD
.,9032,.
Yes,9033,UH
",",9033,","
that,9033,DT
was,9033,VBD
ever,9033,RB
the,9033,DT
hour,9033,NN
of,9033,IN
fatality,9033,NN
at,9033,IN
Thornfield,9033,NNP
.,9033,.
``,9034,``
Was,9034,VB
it,9034,PRP
known,9034,RP
how,9034,WRB
it,9034,PRP
originated,9034,VBD
?,9034,.
'',9034,''
I,9035,PRP
demanded,9035,VBD
.,9035,.
``,9036,``
They,9036,PRP
guessed,9036,VBD
",",9036,","
ma'am,9036,NNS
:,9036,:
they,9036,PRP
guessed,9036,VBD
.,9036,.
Indeed,9037,RB
",",9037,","
I,9037,PRP
should,9037,MD
say,9037,VB
it,9037,PRP
was,9037,VBD
ascertained,9037,VBN
beyond,9037,IN
a,9037,DT
doubt,9037,NN
.,9037,.
You,9038,PRP
are,9038,VBP
not,9038,RB
perhaps,9038,RB
aware,9038,JJ
",",9038,","
'',9038,''
he,9038,PRP
continued,9038,VBD
",",9038,","
edging,9038,VBG
his,9038,PRP$
chair,9038,NN
a,9038,DT
little,9038,JJ
nearer,9038,NN
the,9038,DT
table,9038,NN
",",9038,","
and,9038,CC
speaking,9038,VBG
low,9038,JJ
",",9038,","
``,9038,``
that,9038,IN
there,9038,EX
was,9038,VBD
a,9038,DT
lady,9038,NN
--,9038,:
a,9038,DT
--,9038,:
a,9038,DT
lunatic,9038,JJ
",",9038,","
kept,9038,VBD
in,9038,IN
the,9038,DT
house,9038,NN
?,9038,.
'',9038,''
``,9039,``
I,9039,PRP
have,9039,VBP
heard,9039,VBN
something,9039,NN
of,9039,IN
it,9039,PRP
.,9039,.
'',9039,''
``,9040,``
She,9040,PRP
was,9040,VBD
kept,9040,VBN
in,9040,IN
very,9040,RB
close,9040,JJ
confinement,9040,NN
",",9040,","
ma'am,9040,NN
:,9040,:
people,9040,NNS
even,9040,RB
for,9040,IN
some,9040,DT
years,9040,NNS
was,9040,VBD
not,9040,RB
absolutely,9040,RB
certain,9040,JJ
of,9040,IN
her,9040,PRP$
existence,9040,NN
.,9040,.
No,9041,DT
one,9041,NN
saw,9041,VBD
her,9041,PRP$
:,9041,:
they,9041,PRP
only,9041,RB
knew,9041,VBD
by,9041,IN
rumour,9041,NN
that,9041,IN
such,9041,PDT
a,9041,DT
person,9041,NN
was,9041,VBD
at,9041,IN
the,9041,DT
Hall,9041,NNP
;,9041,:
and,9041,CC
who,9041,WP
or,9041,CC
what,9041,WP
she,9041,PRP
was,9041,VBD
it,9041,PRP
was,9041,VBD
difficult,9041,JJ
to,9041,TO
conjecture,9041,VB
.,9041,.
They,9042,PRP
said,9042,VBD
Mr.,9042,NNP
Edward,9042,NNP
had,9042,VBD
brought,9042,VBN
her,9042,PRP$
from,9042,IN
abroad,9042,RB
",",9042,","
and,9042,CC
some,9042,DT
believed,9042,VBD
she,9042,PRP
had,9042,VBD
been,9042,VBN
his,9042,PRP$
mistress,9042,NN
.,9042,.
But,9043,CC
a,9043,DT
queer,9043,JJ
thing,9043,NN
happened,9043,VBD
a,9043,DT
year,9043,NN
since,9043,IN
--,9043,:
a,9043,DT
very,9043,RB
queer,9043,JJ
thing,9043,NN
.,9043,.
'',9043,''
I,9044,PRP
feared,9044,VBD
now,9044,RB
to,9044,TO
hear,9044,VB
my,9044,PRP$
own,9044,JJ
story,9044,NN
.,9044,.
I,9045,PRP
endeavoured,9045,VBD
to,9045,TO
recall,9045,VB
him,9045,PRP
to,9045,TO
the,9045,DT
main,9045,JJ
fact,9045,NN
.,9045,.
``,9046,``
And,9046,CC
this,9046,DT
lady,9046,NN
?,9046,.
'',9046,''
``,9047,``
This,9047,DT
lady,9047,NN
",",9047,","
ma'am,9047,NN
",",9047,","
'',9047,''
he,9047,PRP
answered,9047,VBD
",",9047,","
``,9047,``
turned,9047,VBD
out,9047,RP
to,9047,TO
be,9047,VB
Mr.,9047,NNP
Rochester,9047,NNP
's,9047,POS
wife,9047,NN
!,9047,.
The,9048,DT
discovery,9048,NN
was,9048,VBD
brought,9048,VBN
about,9048,RB
in,9048,IN
the,9048,DT
strangest,9048,JJS
way,9048,NN
.,9048,.
There,9049,EX
was,9049,VBD
a,9049,DT
young,9049,JJ
lady,9049,NN
",",9049,","
a,9049,DT
governess,9049,NN
at,9049,IN
the,9049,DT
Hall,9049,NNP
",",9049,","
that,9049,IN
Mr.,9049,NNP
Rochester,9049,NNP
fell,9049,VBD
in,9049,IN
--,9049,:
'',9049,''
'',9049,''
But,9049,CC
the,9049,DT
fire,9049,NN
",",9049,","
'',9049,''
I,9049,PRP
suggested,9049,VBD
.,9049,.
``,9050,``
I,9050,PRP
'm,9050,VBP
coming,9050,VBG
to,9050,TO
that,9050,DT
",",9050,","
ma'am,9050,FW
--,9050,:
that,9050,IN
Mr.,9050,NNP
Edward,9050,NNP
fell,9050,VBD
in,9050,IN
love,9050,NN
with,9050,IN
.,9050,.
The,9051,DT
servants,9051,NNS
say,9051,VBP
they,9051,PRP
never,9051,RB
saw,9051,VBD
anybody,9051,NN
so,9051,RB
much,9051,JJ
in,9051,IN
love,9051,NN
as,9051,IN
he,9051,PRP
was,9051,VBD
:,9051,:
he,9051,PRP
was,9051,VBD
after,9051,IN
her,9051,PRP$
continually,9051,RB
.,9051,.
They,9052,PRP
used,9052,VBD
to,9052,TO
watch,9052,VB
him,9052,PRP
--,9052,:
servants,9052,NNS
will,9052,MD
",",9052,","
you,9052,PRP
know,9052,VBP
",",9052,","
ma'am,9052,FW
--,9052,:
and,9052,CC
he,9052,PRP
set,9052,VBD
store,9052,NN
on,9052,IN
her,9052,PRP$
past,9052,JJ
everything,9052,NN
:,9052,:
for,9052,IN
all,9052,DT
",",9052,","
nobody,9052,NN
but,9052,CC
him,9052,PRP
thought,9052,VBD
her,9052,PRP
so,9052,RB
very,9052,RB
handsome,9052,JJ
.,9052,.
She,9053,PRP
was,9053,VBD
a,9053,DT
little,9053,JJ
small,9053,JJ
thing,9053,NN
",",9053,","
they,9053,PRP
say,9053,VBP
",",9053,","
almost,9053,RB
like,9053,IN
a,9053,DT
child,9053,NN
.,9053,.
I,9054,PRP
never,9054,RB
saw,9054,VBD
her,9054,PRP
myself,9054,PRP
;,9054,:
but,9054,CC
I,9054,PRP
've,9054,VBP
heard,9054,VBN
Leah,9054,NNP
",",9054,","
the,9054,DT
house-maid,9054,JJ
",",9054,","
tell,9054,NN
of,9054,IN
her,9054,NN
.,9054,.
Leah,9055,NNP
liked,9055,VBD
her,9055,PRP$
well,9055,RB
enough,9055,RB
.,9055,.
Mr.,9056,NNP
Rochester,9056,NNP
was,9056,VBD
about,9056,IN
forty,9056,NN
",",9056,","
and,9056,CC
this,9056,DT
governess,9056,NN
not,9056,RB
twenty,9056,RB
;,9056,:
and,9056,CC
you,9056,PRP
see,9056,VBP
",",9056,","
when,9056,WRB
gentlemen,9056,NNS
of,9056,IN
his,9056,PRP$
age,9056,NN
fall,9056,NN
in,9056,IN
love,9056,NN
with,9056,IN
girls,9056,NNS
",",9056,","
they,9056,PRP
are,9056,VBP
often,9056,RB
like,9056,IN
as,9056,IN
if,9056,IN
they,9056,PRP
were,9056,VBD
bewitched,9056,VBN
.,9056,.
Well,9057,RB
",",9057,","
he,9057,PRP
would,9057,MD
marry,9057,VB
her,9057,PRP
.,9057,.
'',9057,''
``,9058,``
You,9058,PRP
shall,9058,MD
tell,9058,VB
me,9058,PRP
this,9058,DT
part,9058,NN
of,9058,IN
the,9058,DT
story,9058,NN
another,9058,DT
time,9058,NN
",",9058,","
'',9058,''
I,9058,PRP
said,9058,VBD
;,9058,:
``,9058,``
but,9058,CC
now,9058,RB
I,9058,PRP
have,9058,VBP
a,9058,DT
particular,9058,JJ
reason,9058,NN
for,9058,IN
wishing,9058,VBG
to,9058,TO
hear,9058,VB
all,9058,DT
about,9058,IN
the,9058,DT
fire,9058,NN
.,9058,.
Was,9059,IN
it,9059,PRP
suspected,9059,VBD
that,9059,IN
this,9059,DT
lunatic,9059,JJ
",",9059,","
Mrs.,9059,NNP
Rochester,9059,NNP
",",9059,","
had,9059,VBD
any,9059,DT
hand,9059,NN
in,9059,IN
it,9059,PRP
?,9059,.
'',9059,''
``,9060,``
You,9060,PRP
've,9060,VBP
hit,9060,VBN
it,9060,PRP
",",9060,","
ma'am,9060,VBZ
:,9060,:
it,9060,PRP
's,9060,VBZ
quite,9060,RB
certain,9060,JJ
that,9060,IN
it,9060,PRP
was,9060,VBD
her,9060,PRP
",",9060,","
and,9060,CC
nobody,9060,NN
but,9060,CC
her,9060,PRP$
",",9060,","
that,9060,IN
set,9060,VBD
it,9060,PRP
going,9060,VBG
.,9060,.
She,9061,PRP
had,9061,VBD
a,9061,DT
woman,9061,NN
to,9061,TO
take,9061,VB
care,9061,NN
of,9061,IN
her,9061,PRP$
called,9061,VBN
Mrs.,9061,NNP
Poole,9061,NNP
--,9061,:
an,9061,DT
able,9061,JJ
woman,9061,NN
in,9061,IN
her,9061,PRP$
line,9061,NN
",",9061,","
and,9061,CC
very,9061,RB
trustworthy,9061,JJ
",",9061,","
but,9061,CC
for,9061,IN
one,9061,CD
fault,9061,NN
--,9061,:
a,9061,DT
fault,9061,NN
common,9061,JJ
to,9061,TO
a,9061,DT
deal,9061,NN
of,9061,IN
them,9061,PRP
nurses,9061,NNS
and,9061,CC
